,Epoch,x,y,z,xv,yv,zv,accx,accy,accz,JB08 Density,DTM2000 Density,NRLMSISE00 Density,Computed Density
48,2002-10-23 22:12:02,-4837351.031178899,-1561631.0896032788,4472511.669960751,4964.5394776326475,1089.5157476997108,5749.614844135604,1.4313616415684294e-05,4.343009090579386e-06,-1.1074003932520782e-05,7.2057121566982655e-12,7.179833585667546e-12,6.688540409756681e-12,1.2771907524617708e-11
49,2002-10-23 22:12:17,-4762188.892852588,-1545063.9244535947,4558104.871694045,5056.8385192174255,1119.3866566653705,5662.536615640265,1.3849603994309234e-05,4.2091320395787335e-06,-1.1833423465112958e-05,7.134957650574505e-12,7.169839236644586e-12,6.615065370868505e-12,8.156985951338187e-12
50,2002-10-23 22:12:32,-4685653.223130318,-1528051.1221073736,4642379.630870866,5147.668238399591,1148.931182082753,5573.8310801470525,1.3142218940664918e-05,3.916520626701114e-06,-1.234875112654521e-05,7.064232220264198e-12,7.156217325546782e-12,6.540867781063963e-12,3.5023097028030567e-12
51,2002-10-23 22:12:47,-4607766.321104051,-1510597.6630427884,4725311.7987463735,5237.002783560178,1178.1408667371177,5483.524393861302,1.210657470718246e-05,3.4950334104610903e-06,-1.2147015980623621e-05,6.993589516328655e-12,7.138665087658641e-12,6.466095041156221e-12,9.631335471517584e-13
52,2002-10-23 22:13:02,-4528550.743062915,-1492708.6120871254,4806877.489455892,5324.816595066544,1207.007316902881,5391.643009092687,1.1531340257775469e-05,3.434814994429658e-06,-1.1443761426477295e-05,6.923101646450896e-12,7.116928396789265e-12,6.3909093269711156e-12,4.061688743242786e-12
53,2002-10-23 22:13:17,-4448029.550732634,-1474389.2007777705,4887053.351835434,5411.084696267354,1235.5222635444613,5298.213969873534,1.2086623012663722e-05,4.042677764548586e-06,-1.0450676599660369e-05,6.852818792649413e-12,7.090763243580628e-12,6.315447335776217e-12,1.5855994485212165e-11
54,2002-10-23 22:13:32,-4366226.054032712,-1455644.7429141912,4965816.30680017,5495.782412009317,1263.6775050361396,5203.264620856215,1.3145464434316523e-05,4.823491540850711e-06,-1.0555105405707366e-05,6.782809058815612e-12,7.059982279357371e-12,6.239858115625088e-12,2.4714264973057872e-11
55,2002-10-23 22:13:47,-4283164.050221194,-1436480.714634078,5043143.8288811995,5578.885690150009,1291.4649847016456,5106.822917450627,1.4497952289360683e-05,5.471464691098049e-06,-1.2707488787455645e-05,6.713118795262164e-12,7.024415691280576e-12,6.164263994429792e-12,2.4336365323000043e-11
56,2002-10-23 22:14:02,-4198867.575214329,-1416902.6722007818,5119013.6735254815,5660.370807874317,1318.876727545153,5008.91710745193,1.3674250244122277e-05,4.609915789322017e-06,-1.5217660819466516e-05,6.643811790879736e-12,6.983956332590489e-12,6.088797991900369e-12,7.674077744843451e-12
57,2002-10-23 22:14:17,-4113361.1322226888,-1396916.3300420672,5193404.166227479,5740.214736665503,1345.9049403431654,4909.575997438833,1.0422651961050633e-05,2.73844388343214e-06,-1.6153251480410802e-05,6.574930517929851e-12,6.938519871571834e-12,6.013566127268396e-12,-1.664952101189274e-11
58,2002-10-23 22:14:32,-4026669.453098725,-1376527.48008596,5266293.92171286,5818.394793218459,1372.5419191243536,4808.828648665004,8.325628784611183e-06,2.5806918393378453e-06,-1.3133589710001559e-05,6.5065344002667785e-12,6.888087823234108e-12,5.938684188582047e-12,-1.1777972159538497e-11
59,2002-10-23 22:14:47,-3938817.7169681233,-1355742.0660971117,5337662.141584612,5894.888980776184,1398.7801351537303,4706.704582300434,9.354367329628133e-06,4.686332573555774e-06,-1.0015995915324538e-05,6.438661939315775e-12,6.832666734619329e-12,5.864241272748427e-12,1.5383586357179178e-11
60,2002-10-23 22:15:02,-3849831.3214289225,-1334566.1068206558,5407488.323814327,5969.6756315909415,1424.612138572679,4603.233549635086,1.2485342262280597e-05,6.865658825017107e-06,-1.166074691294483e-05,6.3713682808682846e-12,6.772329037271714e-12,5.790335986647253e-12,3.2372503858788215e-11
61,2002-10-23 22:15:17,-3759736.09069534,-1313005.7690870203,5475752.564970697,6042.733707403912,1450.0306197917203,4498.445762522546,1.3412073237795141e-05,6.093083975144964e-06,-1.5553386630173804e-05,6.304688237762097e-12,6.7071717018721886e-12,5.71704139466365e-12,2.1061579204724374e-11
62,2002-10-23 22:15:32,-3668558.057582117,-1291067.2923851467,5542435.2649863865,6114.042492064984,1475.02834176461,4392.371676668113,1.0884320045256857e-05,3.056734824591345e-06,-1.748319154071254e-05,6.2386729240847576e-12,6.637354580924889e-12,5.644440261375285e-12,-6.025437167438812e-12
63,2002-10-23 22:15:47,-3576323.6626899047,-1268757.0587527382,5607517.438652848,6183.581928369904,1499.5982173489042,4285.0422626203435,8.820354291394494e-06,1.2886794431565818e-06,-1.590759821734622e-05,6.173353298084793e-12,6.56305844196065e-12,5.572590910024296e-12,-1.2317515163720415e-11
64,2002-10-23 22:16:02,-3483059.545433311,-1246081.520620262,5670980.411742226,6251.3323077827945,1523.7332436898566,4176.488739437086,8.541388933913652e-06,1.533800184860823e-06,-1.3000450218569881e-05,6.1087762025315135e-12,6.484521490706716e-12,5.501561840761159e-12,1.5469821080463176e-12
65,2002-10-23 22:16:17,-3388792.7326968545,-1223047.2694404866,5732806.13909066,6317.274657495414,1547.4266051797147,4066.742805370122,9.674704473994211e-06,2.842228362220922e-06,-1.2152154019950956e-05,6.04496865615118e-12,6.401997544869404e-12,5.431398628530311e-12,1.704047878662428e-11
66,2002-10-23 22:16:32,-3293550.439193608,-1199660.96439743,5792976.893413178,6381.390376632682,1570.671581598685,3955.83637672592,1.0921844842748385e-05,4.094166827561807e-06,-1.267649818448291e-05,5.981973266642977e-12,6.3157909917874494e-12,5.362157805948874e-12,2.749431817784749e-11
67,2002-10-23 22:16:47,-3197360.2434809348,-1175929.3965778085,5851475.589876392,6443.661616324505,1593.4616470318133,3843.8017628357766,1.1169648370668028e-05,4.6054770197478945e-06,-1.4160156742271113e-05,5.919813352913714e-12,6.2262157053627796e-12,5.293874807355258e-12,2.6344121033671363e-11
68,2002-10-23 22:17:02,-3100249.900789675,-1151859.4218172042,5908285.467675559,6504.070897453688,1615.7903691994452,3730.671460117655,1.0813562998812642e-05,4.53776379294446e-06,-1.568012957431364e-05,5.858527561754478e-12,6.133628489603644e-12,5.226596888111701e-12,2.0310892158374504e-11
69,2002-10-23 22:17:17,-3002247.509200275,-1127458.0230439603,5963390.419668947,6562.6014679096625,1637.651496058267,3616.478320311376,9.975125408345775e-06,4.070963120383908e-06,-1.6487096488937425e-05,5.798135711826322e-12,6.038389012857521e-12,5.160351949934529e-12,1.3273742346612904e-11
70,2002-10-23 22:17:32,-2903381.3325253576,-1102732.2453304008,6016774.668105103,6619.236938627338,1659.0388656380371,3501.255372255752,9.186588288301323e-06,3.633439170647179e-06,-1.688458786297531e-05,5.738672727037148e-12,5.940891979862808e-12,5.09518054706625e-12,8.218657165681705e-12
71,2002-10-23 22:17:47,-2803679.9546566424,-1077689.2552320082,6068423.0991306715,6673.961645716903,1679.9464960244482,3385.035997863728,8.517627742232747e-06,3.449494734075742e-06,-1.7409413738178614e-05,5.680155257956514e-12,5.841528374671966e-12,5.0311055886833455e-12,3.98378040188062e-12
72,2002-10-23 22:18:02,-2703172.1141991736,-1052336.2785931241,6118320.933545314,6726.760291697287,1700.3684986129872,3267.8537503098128,7.3476069597511184e-06,3.12340759278662e-06,-1.781919003551735e-05,5.622614835474444e-12,5.740716274635893e-12,4.9681633016115276e-12,-3.6319281604303905e-12
73,2002-10-23 22:18:17,-2601886.848532197,-1026680.6569303644,6166454.066862647,6777.618319547139,1720.299177982372,3149.7425147406293,5.714159428293897e-06,2.5956454208220237e-06,-1.7396474600417378e-05,5.566065100676004e-12,5.638863350428603e-12,4.906373612308517e-12,-1.2208031388948953e-11
74,2002-10-23 22:18:32,-2499853.338842235,-1000729.788189645,6212808.734195728,6826.52154286056,1739.7329365835276,3030.7363360364516,4.784351323561253e-06,2.093543634451578e-06,-1.588775527050501e-05,5.5105343669272686e-12,5.536396502918686e-12,4.8457702158419094e-12,-1.2475311880945374e-11
75,2002-10-23 22:18:47,-2397101.0427707233,-974491.1803618107,6257371.854341394,6873.456517233748,1758.6643751729598,2910.869566040029,5.333087315317897e-06,1.8580896887776532e-06,-1.4218830790113657e-05,5.4560335566462615e-12,5.433725805605762e-12,4.786371696021016e-12,-1.491824397401342e-12
76,2002-10-23 22:19:02,-2293659.5504606874,-947972.3950146869,6300130.690381499,6918.410174686464,1777.0881929331817,2790.176707195313,6.605646194923764e-06,2.1472906244213164e-06,-1.3556746006671005e-05,5.402588079591472e-12,5.331272891356209e-12,4.72821060700223e-12,1.243123384415086e-11
77,2002-10-23 22:19:17,-2189558.7056065947,-921181.097979093,6341073.198854153,6961.3702109306405,1794.9992844451485,2668.6925573885624,8.11362441410779e-06,2.7871218697406164e-06,-1.4577069158860922e-05,5.350206335821418e-12,5.229436315268067e-12,4.671305187454266e-12,2.396935961537989e-11
78,2002-10-23 22:19:32,-2084828.4729136422,-894125.0055743416,6380187.684877349,7002.324710236825,1812.392641246818,2546.4520485554626,8.929752409958525e-06,3.3939802996929558e-06,-1.6489496143634597e-05,5.298911045072805e-12,5.12861894569723e-12,4.6156875877219396e-12,2.833176835673166e-11
79,2002-10-23 22:19:47,-1979499.0475784997,-866811.9318107192,6417463.154432345,7041.262547417871,1829.263447305736,2423.4903533870747,7.786470742399132e-06,3.4724693080967484e-06,-1.8963899004020845e-05,5.248708404126621e-12,5.0291950060978656e-12,4.561376255800052e-12,1.620469556145049e-11
80,2002-10-23 22:20:02,-1873600.734202164,-839249.7384716956,6452888.9656985095,7078.17298257804,1845.6069811417487,2299.8427543139223,5.3267229853659614e-06,3.3444516882585873e-06,-2.0184957680413618e-05,5.199618765368549e-12,4.931536573443489e-12,4.5084032499904696e-12,-2.596482574161575e-12
81,2002-10-23 22:20:17,-1767164.0445114688,-811446.3807424998,6486455.184784393,7113.0460264449,1861.41870705432,2175.544731968992,2.6087964419829746e-06,3.4779490156733317e-06,-1.847714271363543e-05,5.151646321361025e-12,4.835982389912037e-12,4.456787208057956e-12,-1.596775295480791e-11
82,2002-10-23 22:20:32,-1660219.588349724,-783409.8586541465,6518152.233212094,7145.872061638137,1876.6941843603702,2050.631874219972,1.7333148134568432e-06,3.779037536011387e-06,-1.565713581719308e-05,5.10480916305387e-12,4.74286376989787e-12,4.406559846911039e-12,-1.3292352953274687e-11
83,2002-10-23 22:20:47,-1552798.1609003027,-755148.2582190336,6547971.246228708,7176.642207722647,1891.4291666670108,1925.1399996708865,3.904111189223514e-06,4.221143317217901e-06,-1.3935393759823e-05,5.059109417459245e-12,4.6524753436660055e-12,4.357739532899872e-12,9.794404651679478e-12
84,2002-10-23 22:21:02,-1444930.644134245,-726669.7073061223,6575903.717748393,7205.347969475067,1905.6195109761607,1799.105037174729,6.551737304016925e-06,4.161804938451752e-06,-1.4667960606118413e-05,5.0145624970654276e-12,4.565100529594733e-12,4.31035697760813e-12,3.0536990667032927e-11
85,2002-10-23 22:21:17,-1336648.0818331994,-697982.4152292472,6601941.862628547,7231.9816555738125,1919.2612935787645,1672.563125844023,7.65237673516772e-06,3.2472938245042826e-06,-1.845126480759518e-05,4.971167252424068e-12,4.480984130279601e-12,4.264429284132573e-12,3.2644576115123955e-11
86,2002-10-23 22:21:32,-1227981.5925508772,-669094.6301385579,6626078.257522486,7256.535976245613,1932.3506963634359,1545.550481111481,6.705812797047628e-06,2.00801426897268e-06,-2.1312334272494127e-05,4.928934064655264e-12,4.4003576353523006e-12,4.219985035480728e-12,2.0894531492036817e-11
87,2002-10-23 22:21:47,-1118962.4321186328,-640014.6740845956,6648306.205323976,7279.004444008668,1944.8841043204366,1418.1034134310282,3.887848126993276e-06,1.0442765612239668e-06,-2.0688168392624107e-05,4.8878541204850915e-12,4.323413691396489e-12,4.177038909700497e-12,1.1778389168151558e-12
88,2002-10-23 22:22:02,-1009621.9194969712,-610750.9046219623,6668619.371686506,7299.380957778863,1956.85800768672,1290.2582937622421,1.7286119704529312e-06,3.1522343868495284e-07,-1.906314172117618e-05,4.847924448833851e-12,4.250331247995872e-12,4.1356162180046846e-12,-1.1920506547798495e-11
89,2002-10-23 22:22:17,-899991.4888853536,-581311.7474211121,6687012.147062019,7317.660159771356,1968.2691145843419,1162.0516400660874,1.219857396428381e-06,-5.268416828352329e-07,-1.9106092439713507e-05,4.8091127001667785e-12,4.181251914614662e-12,4.095728285964131e-12,-1.5045467604779637e-11
90,2002-10-23 22:22:32,-790102.6261900557,-551705.6607808162,6703479.289911105,7333.837071392673,1979.1142364798495,1033.5200283709078,1.277714348768555e-06,-9.498758571924171e-07,-2.0303203269733672e-05,4.771370398643288e-12,4.116304249884448e-12,4.05739583294952e-12,-1.4166928482332403e-11
91,2002-10-23 22:22:47,-679986.9089056535,-521941.1653972611,6718016.3059304785,7347.907487515555,1989.390380332614,904.7001199731744,1.1239046704414335e-06,-5.879271124387131e-07,-2.1284524770237567e-05,4.734574475686372e-12,4.055580530416995e-12,4.020623794265183e-12,-1.2752539578837478e-11
92,2002-10-23 22:23:02,-569675.954401689,-492026.8107522449,6730619.057974227,7359.867581379413,1999.0946524046149,775.6286193652613,2.265030966563941e-06,6.45573403845745e-07,-2.14073972859552e-05,4.698492859752677e-12,3.999162591238324e-12,3.985426008935326e-12,1.5864402294935298e-12
93,2002-10-23 22:23:17,-459201.4479592681,-461971.19907259586,6741284.090289801,7369.714266224128,2008.2243606754123,646.3423185550179,6.8212127254385635e-06,3.107761089915506e-06,-2.0017443327802198e-05,4.662617617914083e-12,3.94710289934553e-12,3.95180354094764e-12,4.6331380399834214e-11
94,2002-10-23 22:23:32,-348595.10435090936,-431782.96088554093,6750008.351546409,7377.444889740605,2016.7769367867,516.8780568844404,4.6808182423419e-06,3.212044264122582e-06,-1.8459744500987085e-05,4.6258583502460124e-12,3.899442850632677e-12,3.91976082947575e-12,3.3494522034143494e-11
95,2002-10-23 22:23:47,-237888.6884032135,-401470.7871748702,6756789.72670692,7383.057797423416,2024.7501053111212,387.2727755166278,-1.424683157319473e-05,-2.255896274561131e-06,-1.8354279399446227e-05,4.585766626518909e-12,3.856182627376549e-12,3.889270614448602e-12,-1.237510298186411e-10
96,2002-10-23 22:24:02,-127113.97745630237,-371043.3840385151,6761626.334807623,7386.551584218043,2032.141664054056,257.56344106995454,-1.0193490989462983e-05,-1.7410004753970476e-06,-1.8007299818378897e-05,4.5371982174561995e-12,3.817324127389028e-12,3.860316997729145e-12,-8.835661520644816e-11
97,2002-10-23 22:24:17,-16302.748850297401,-340509.45757440676,6764516.294884805,7387.924845927301,2038.949411058315,127.78702016103016,9.488110298095515e-06,2.2346887996183007e-06,-9.99632190357147e-07,4.471556311264633e-12,3.7828845138063075e-12,3.8329225842203376e-12,7.90217512209459e-11
