UTC,nc_x,nc_y,nc_z,c_x,c_y,c_z
2023-03-23 10:31:57,-1.0347277957203196e-09,-3.0085503865731434e-10,2.8562387313362354e-09,-8.069699722608895,-0.11240786113719828,-2.618944171456475
2023-03-23 10:31:58,-1.0360641381921489e-09,-3.0063974739889916e-10,2.8685677271865116e-09,-8.06677296980746,-0.11254088218297896,-2.627943889040645
2023-03-23 10:31:59,-1.0374166968398393e-09,-3.004245777582442e-10,2.8809085957570198e-09,-8.063836096047817,-0.11267376672869275,-2.6369402917705846
2023-03-23 10:32:00,-1.0387855704876364e-09,-3.0020953092475217e-10,2.893261322891163e-09,-8.060889105456637,-0.11280651456890134,-2.645933368338351
2023-03-23 10:32:01,-1.0401708579944843e-09,-2.999946080961453e-10,2.90562589392492e-09,-8.057932002185746,-0.11293912549383588,-2.6549231074557245
2023-03-23 10:32:02,-1.0415726582509717e-09,-2.9977981047844127e-10,2.9180022936869666e-09,-8.054964790411674,-0.11307159928930734,-2.663909497853555
2023-03-23 10:32:03,-1.042991070177603e-09,-2.9956513928592894e-10,2.9303905064980827e-09,-8.051987474335181,-0.1132039357366288,-2.6728925282810767
2023-03-23 10:32:04,-1.0444261927204031e-09,-2.9935059574117417e-10,2.942790516171204e-09,-8.049000058180876,-0.11333613461255442,-2.6818721875052156
2023-03-23 10:32:05,-1.0458781248500168e-09,-2.9913618107496474e-10,2.9552023060110506e-09,-8.046002546196842,-0.11346819568923204,-2.69084846430985
2023-03-23 10:32:06,-1.0473469655582548e-09,-2.9892189652632354e-10,2.967625858813899e-09,-8.042994942654357,-0.11360011873417235,-2.6998213474950754
2023-03-23 10:32:07,-1.0488328138553328e-09,-2.9870774334247003e-10,2.98006115686758e-09,-8.03997725184766,-0.1137319035102354,-2.708790825876455
2023-03-23 10:32:08,-1.0503357687680926e-09,-2.984937227788051e-10,2.992508181951251e-09,-8.036949478093748,-0.11386354977563302,-2.717756888284257
2023-03-23 10:32:09,-1.0518559293367203e-09,-2.982798360988958e-10,3.004966915335007e-09,-8.033911625732244,-0.11399505728394901,-2.7267195235626813
2023-03-23 10:32:10,-1.0533933946121319e-09,-2.980660845744494e-10,3.0174373377801827e-09,-8.03086369912537,-0.11412642578417777,-2.735678720569119
2023-03-23 10:32:11,-1.0549482636535931e-09,-2.9785246948528893e-10,3.0299194295387665e-09,-8.027805702657844,-0.11425765502077923,-2.744634468173363
2023-03-23 10:32:12,-1.0565206355259318e-09,-2.976389921193484e-10,3.0424131703536444e-09,-8.024737640737003,-0.11438874473375336,-2.7535867552568845
2023-03-23 10:32:13,-1.058110609550203e-09,-2.974256537750557e-10,3.0549185393924864e-09,-8.021659517666329,-0.11451969465694596,-2.762535570668628
2023-03-23 10:32:14,-1.0597182860590574e-09,-2.9721245576866676e-10,3.06743551504694e-09,-8.018571337266645,-0.1146505045127758,-2.7714809030922405
2023-03-23 10:32:15,-1.0613437656367989e-09,-2.9699939942706847e-10,3.0799640751241803e-09,-8.015473103256909,-0.11478117401767533,-2.7804227411727798
2023-03-23 10:32:16,-1.0629871488639991e-09,-2.9678648608535616e-10,3.092504196912275e-09,-8.012364819381153,-0.11491170288401478,-2.7893610735590677
2023-03-23 10:32:17,-1.064648536314427e-09,-2.9657371708681574e-10,3.105055857179438e-09,-8.009246489408818,-0.1150420908202637,-2.798295888903069
2023-03-23 10:32:18,-1.0663280285525788e-09,-2.9636109378288915e-10,3.117619032174589e-09,-8.006118117135165,-0.11517233753116916,-2.807227175859286
2023-03-23 10:32:19,-1.0680257261308423e-09,-2.9614861753316544e-10,3.130193697626911e-09,-8.002979706381659,-0.11530244271794908,-2.816154923084192
2023-03-23 10:32:20,-1.0697417295873847e-09,-2.9593628970534403e-10,3.142779828745981e-09,-7.9998312609964835,-0.11543240607850087,-2.8250791192356997
2023-03-23 10:32:21,-1.071476139442519e-09,-2.9572411167523223e-10,3.155377400221595e-09,-7.996672784855046,-0.11556222730762467,-2.8339997529726837
2023-03-23 10:32:22,-1.0732290561969395e-09,-2.955120848266933e-10,3.1679863862240477e-09,-7.993504281860534,-0.11569190609725916,-2.84291681295454
2023-03-23 10:32:23,-1.0750005803285315e-09,-2.9530021055164893e-10,3.1806067604037153e-09,-7.990325755944498,-0.11582144213673036,-2.8518302878407806
2023-03-23 10:32:24,-1.0767908122895297e-09,-2.9508849025004223e-10,3.1932384958913906e-09,-7.987137211067501,-0.1159508351130118,-2.8607401662907073
2023-03-23 10:32:25,-1.078599852504405e-09,-2.9487692532981844e-10,3.205881565298278e-09,-7.98393865121977,-0.11608008471099455,-2.8696464369631025
2023-03-23 10:32:26,-1.080427801367051e-09,-2.946655172068978e-10,3.218535940715882e-09,-7.980730080421872,-0.11620919061376703,-2.8785490885159994
2023-03-23 10:32:27,-1.0822747592374883e-09,-2.9445426730515304e-10,3.231201593716216e-09,-7.977511502725432,-0.11633815250290216,-2.8874481096064937
2023-03-23 10:32:28,-1.084140826440276e-09,-2.9424317705639384e-10,3.2438784953517583e-09,-7.974282922213869,-0.11646697005875185,-2.896343488890611
2023-03-23 10:32:29,-1.08602610326051e-09,-2.940322479003162e-10,3.256566616155888e-09,-7.971044343003143,-0.11659564296074651,-2.9052352150232426
2023-03-23 10:32:30,-1.0879306899422735e-09,-2.93821481284505e-10,3.269265926142313e-09,-7.967795769242504,-0.11672417088769893,-2.914123276658121
2023-03-23 10:32:31,-1.089854686685342e-09,-2.9361087866440034e-10,3.2819763948058177e-09,-7.964537205115292,-0.11685255351811107,-2.9230076624478722
2023-03-23 10:32:32,-1.0917981936428466e-09,-2.9340044150326457e-10,3.2946979911222088e-09,-7.961268654839704,-0.11698079053048226,-2.931888361044116
2023-03-23 10:32:33,-1.0937613109183421e-09,-2.9319017127216064e-10,3.307430683548311e-09,-7.95799012266956,-0.11710888160361715,-2.940765361097614
2023-03-23 10:32:34,-1.0957441385632957e-09,-2.929800694499357e-10,3.3201744400222946e-09,-7.954701612895134,-0.11723682641693402,-2.9496386512585127
2023-03-23 10:32:35,-1.0977467765738295e-09,-2.9277013752317957e-10,3.3329292279637908e-09,-7.9514031298438885,-0.11736462465076826,-2.958508220176597
2023-03-23 10:32:36,-1.0997693248895842e-09,-2.925603769862095e-10,3.3456950142741775e-09,-7.948094677881286,-0.11749227598667446,-2.9673740565016415
2023-03-23 10:32:37,-1.1018118833890405e-09,-2.9235078934104066e-10,3.3584717653365936e-09,-7.944776261411511,-0.1176197801077215,-2.976236148883781
2023-03-23 10:32:38,-1.1038745518885146e-09,-2.9214137609735663e-10,3.3712594470163467e-09,-7.941447884878285,-0.11774713669878314,-2.985094485973981
2023-03-23 10:32:39,-1.1059574301381368e-09,-2.91932138772486e-10,3.3840580246610013e-09,-7.938109552765529,-0.11787434544681928,-2.993949056424515
2023-03-23 10:32:40,-1.108060617820513e-09,-2.9172307889137317e-10,3.3968674631008163e-09,-7.93476126959813,-0.11800140604115031,-3.0027998488895253
2023-03-23 10:32:41,-1.1101842145469741e-09,-2.915141979865591e-10,3.4096877266488693e-09,-7.931403039942625,-0.11812831817372071,-3.011646852025632
2023-03-23 10:32:42,-1.1123283198552984e-09,-2.91305497598135e-10,3.4225187791012635e-09,-7.928034868407835,-0.11825508153935194,-3.0204900544925675
2023-03-23 10:32:43,-1.1144930334399402e-09,-2.9109697927622565e-10,3.4353605836679605e-09,-7.92465675953127,-0.1183816958342283,-3.0293294449098687
2023-03-23 10:32:44,-1.116678455847575e-09,-2.9088864458849644e-10,3.448213102761094e-09,-7.921268717437428,-0.11850816075083397,-3.0381650117239984
2023-03-23 10:32:45,-1.118884687775908e-09,-2.906804951127353e-10,3.4610762981983554e-09,-7.917870746182288,-0.11863447598339887,-3.04699674333853
2023-03-23 10:32:46,-1.1211118298393344e-09,-2.9047253243437014e-10,3.473950131272305e-09,-7.914462849868343,-0.11876064122985232,-3.0558246281586556
2023-03-23 10:32:47,-1.1233599825653192e-09,-2.9026475814640855e-10,3.4868345627507578e-09,-7.911045032645097,-0.11888665619200933,-3.064648654592044
2023-03-23 10:32:48,-1.1256292463925873e-09,-2.9005717384943443e-10,3.4997295528768826e-09,-7.907617298709548,-0.11901252057574284,-3.0734688110497443
2023-03-23 10:32:49,-1.127919721667314e-09,-2.898497811515737e-10,3.5126350613697895e-09,-7.904179652306653,-0.11913823409114022,-3.082285085947142
2023-03-23 10:32:50,-1.13023150864104e-09,-2.8964258166845034e-10,3.525551047424713e-09,-7.900732097729701,-0.1192637964526434,-3.0910974677049188
2023-03-23 10:32:51,-1.1325647074684776e-09,-2.894355770231711e-10,3.5384774697134254e-09,-7.897274639320664,-0.11938920737917247,-3.099905944750046
2023-03-23 10:32:52,-1.1349194182034915e-09,-2.892287688462984e-10,3.5514142863847593e-09,-7.893807281470515,-0.11951446659423377,-3.108710505516817
2023-03-23 10:32:53,-1.1372957407979065e-09,-2.890221587758032e-10,3.564361455064659e-09,-7.890330028619464,-0.11963957382601041,-3.1175111384478766
2023-03-23 10:32:54,-1.1396937750971476e-09,-2.8881574845704804e-10,3.577318932857099e-09,-7.8868428852571775,-0.119764528807437,-3.126307831995286
2023-03-23 10:32:55,-1.142113620839192e-09,-2.8860953954275443e-10,3.590286676344099e-09,-7.883345855922908,-0.11988933127625777,-3.135100574621586
2023-03-23 10:32:56,-1.1445553776503742e-09,-2.884035336929724e-10,3.6032646415862655e-09,-7.879838945205601,-0.12001398097506837,-3.1438893548008786
2023-03-23 10:32:57,-1.1470191450438834e-09,-2.8819773257504444e-10,3.616252784123325e-09,-7.876322157743945,-0.12013847765134245,-3.1526741610199247
2023-03-23 10:32:58,-1.1495050224167714e-09,-2.8799213786357805e-10,3.629251058974759e-09,-7.872795498226352,-0.12026282105744208,-3.161454981779225
2023-03-23 10:32:59,-1.1520131090460408e-09,-2.877867512404161e-10,3.6422594206397453e-09,-7.869258971390905,-0.12038701095061391,-3.1702318055941197
2023-03-23 10:33:00,-1.1545435040885614e-09,-2.8758157439459854e-10,3.655277823098403e-09,-7.865712582025223,-0.12051104709297038,-3.179004620995869
2023-03-23 10:33:01,-1.1570963065752398e-09,-2.8737660902234385e-10,3.6683062198116752e-09,-7.862156334966297,-0.12063492925145754,-3.187773416532744
2023-03-23 10:33:02,-1.1596716154105217e-09,-2.8717185682700095e-10,3.6813445637222462e-09,-7.858590235100277,-0.1207586571978099,-3.1965381807710966
2023-03-23 10:33:03,-1.1622695293692567e-09,-2.8696731951902616e-10,3.694392807254905e-09,-7.85501428736216,-0.12088223070849256,-3.20529890229641
2023-03-23 10:33:04,-1.1648901470938512e-09,-2.8676299881594966e-10,3.707450902317181e-09,-7.851428496735489,-0.12100564956463268,-3.214055569714353
2023-03-23 10:33:05,-1.1675335670910672e-09,-2.865588964423495e-10,3.7205188002998678e-09,-7.847832868251945,-0.1211289135519396,-3.2228081716517964
2023-03-23 10:33:06,-1.1701998877301975e-09,-2.8635501412979556e-10,3.7335964520777355e-09,-7.844227406990922,-0.12125202246061575,-3.231556696757803
2023-03-23 10:33:07,-1.1728892072403394e-09,-2.8615135361684796e-10,3.746683808009993e-09,-7.84061211807903,-0.12137497608525896,-3.2403011337046115
2023-03-23 10:33:08,-1.1756016237067189e-09,-2.859479166490022e-10,3.759780817940992e-09,-7.836987006689577,-0.12149777422475705,-3.2490414711885696
2023-03-23 10:33:09,-1.178337235069532e-09,-2.8574470497866697e-10,3.7728874312008025e-09,-7.83335207804197,-0.12162041668217559,-3.257777697931042
2023-03-23 10:33:10,-1.1810961391198163e-09,-2.855417203651153e-10,3.78600359660595e-09,-7.8297073374010955,-0.1217429032646403,-3.2665098026792823
2023-03-23 10:33:11,-1.1838784334977743e-09,-2.853389645744796e-10,3.7991292624599734e-09,-7.8260527900766705,-0.12186523378321512,-3.2752377742072727
2023-03-23 10:33:12,-1.1866842156903734e-09,-2.8513643937968255e-10,3.812264376554216e-09,-7.8223884414224925,-0.12198740805277604,-3.283961601316499
2023-03-23 10:33:13,-1.1895135833460004e-09,-2.8493414656383874e-10,3.82540888606235e-09,-7.818714296681439,-0.12210942588955863,-3.2926812727725583
2023-03-23 10:33:14,-1.1923666352308195e-09,-2.8473208793051313e-10,3.838562737218246e-09,-7.815030360522671,-0.12223128710402491,-3.301396777111342
2023-03-23 10:33:15,-1.1952434702685728e-09,-2.84530265293598e-10,3.851725875627151e-09,-7.811336637505169,-0.12235299150765623,-3.310108102828506
2023-03-23 10:33:16,-1.1981441872177069e-09,-2.843286804738987e-10,3.864898246370963e-09,-7.807633132231485,-0.12247453891514262,-3.3188152384437344
2023-03-23 10:33:17,-1.2010688846707128e-09,-2.8412733529909057e-10,3.8780797940095694e-09,-7.803919849346861,-0.12259592914425513,-3.3275181725012724
2023-03-23 10:33:18,-1.2040176610491794e-09,-2.8392623160367985e-10,3.891270462580683e-09,-7.800196793538427,-0.12271716201572223,-3.3362168935704526
2023-03-23 10:33:19,-1.2069906146030837e-09,-2.8372537122897756e-10,3.904470195601554e-09,-7.796463969534298,-0.12283823735310834,-3.344911390246133
2023-03-23 10:33:20,-1.2099878434068353e-09,-2.8352475602305973e-10,3.9176789360689295e-09,-7.792721382102722,-0.12295915498269766,-3.3536016511490883
2023-03-23 10:33:21,-1.2130094453566295e-09,-2.833243878407242e-10,3.930896626460159e-09,-7.788969036051154,-0.12307991473338212,-3.3622876649263356
2023-03-23 10:33:22,-1.2160555181680596e-09,-2.831242685434667e-10,3.944123208734024e-09,-7.785206936225385,-0.12320051643655616,-3.3709694202514084
2023-03-23 10:33:23,-1.2191251512766923e-09,-2.829243362316019e-10,3.957358049165412e-09,-7.781435087508646,-0.12332095992601776,-3.3796469058245733
2023-03-23 10:33:24,-1.2222185044199315e-09,-2.8272459773862226e-10,3.970601129809192e-09,-7.7776534948206955,-0.12344124503787567,-3.388320110372965
2023-03-23 10:33:25,-1.2253360317692005e-09,-2.8252507957605247e-10,3.983852598684394e-09,-7.773862163116955,-0.12356137161046633,-3.3969890226506987
2023-03-23 10:33:26,-1.228477953680764e-09,-2.8232578837947125e-10,3.997112468682224e-09,-7.7700610973876225,-0.12368133948427688,-3.4056536314388848
2023-03-23 10:33:27,-1.2316444399746014e-09,-2.821267330464041e-10,4.010380722765076e-09,-7.7662503026568155,-0.12380114850187812,-3.4143139255456005
2023-03-23 10:33:28,-1.234835624964064e-09,-2.819279184395217e-10,4.023657323136474e-09,-7.762429783981736,-0.12392079850786587,-3.422969893805818
2023-03-23 10:33:29,-1.2380516427597212e-09,-2.817293494321074e-10,4.036942231111248e-09,-7.758599546451865,-0.12404028934881184,-3.4316215250812507
2023-03-23 10:33:30,-1.2412926271509827e-09,-2.8153103088924045e-10,4.050235407012865e-09,-7.754759595188177,-0.12415962087322377,-3.440268808260164
2023-03-23 10:33:31,-1.2445586679729122e-09,-2.8133295539108244e-10,4.063536786771038e-09,-7.750909935342392,-0.12427879293151504,-3.448911732257122
2023-03-23 10:33:32,-1.247849873799839e-09,-2.811351364183368e-10,4.076846315676327e-09,-7.7470505720962715,-0.12439780537598412,-3.457550286012696
2023-03-23 10:33:33,-1.2511663838024677e-09,-2.809375841240151e-10,4.090163955020472e-09,-7.743181510660948,-0.12451665806080328,-3.466184458493115
2023-03-23 10:33:34,-1.2545083104331818e-09,-2.8074028449738534e-10,4.103489651449338e-09,-7.739302756276316,-0.12463535084201738,-3.474814238689883
2023-03-23 10:33:35,-1.25787572115531e-09,-2.805432454768554e-10,4.116823326710157e-09,-7.735414314210438,-0.12475388357755114,-3.48343961561934
2023-03-23 10:33:36,-1.261268773919778e-09,-2.8034649039809075e-10,4.130164949818421e-09,-7.731516189759051,-0.12487225612722633,-3.4920605783222074
2023-03-23 10:33:37,-1.2646875275086272e-09,-2.8014997209326024e-10,4.14351443841963e-09,-7.7276083882450886,-0.12499046835278728,-3.5006771158630814
2023-03-23 10:33:38,-1.2681319488105838e-09,-2.799537500054628e-10,4.1568716544516595e-09,-7.72369091501828,-0.12510852011793533,-3.5092892173299126
2023-03-23 10:33:39,-1.2716010013832296e-09,-2.797576956276291e-10,4.1702359029278564e-09,-7.719763775454807,-0.12522641128837092,-3.517896871833449
2023-03-23 10:33:40,-1.2750952721074222e-09,-2.7956189428514315e-10,4.183607397897363e-09,-7.715826974957029,-0.12534414173184352,-3.5265000685066696
2023-03-23 10:33:41,-1.2786150906633618e-09,-2.7936631317641216e-10,4.196986208170739e-09,-7.711880518953245,-0.12546171131820882,-3.5350987965041973
2023-03-23 10:33:42,-1.2821606756630835e-09,-2.791710103447348e-10,4.210372336957982e-09,-7.707924412897566,-0.12557911991949258,-3.5436930450017026
2023-03-23 10:33:43,-1.2857321629979412e-09,-2.789759407129396e-10,4.22376574407453e-09,-7.703958662269818,-0.12569636740996007,-3.552282803195311
2023-03-23 10:33:44,-1.28932972065132e-09,-2.7878117587284523e-10,4.237166401241563e-09,-7.699983272575529,-0.1258134536661917,-3.5608680603010012
2023-03-23 10:33:45,-1.2929534479059257e-09,-2.785866363756103e-10,4.250574248705929e-09,-7.6959982493459504,-0.12593037856716208,-3.569448805554009
2023-03-23 10:33:46,-1.29660346813191e-09,-2.783924152330318e-10,4.263989232832515e-09,-7.692003598138204,-0.12604714199432485,-3.5780250282082537
2023-03-23 10:33:47,-1.3002799403702768e-09,-2.781984288897048e-10,4.277411321440017e-09,-7.687999324535443,-0.12616374383170006,-3.586596717535778
2023-03-23 10:33:48,-1.3039829383116947e-09,-2.7800475025952583e-10,4.290840437175494e-09,-7.683985434147086,-0.1262801839659636,-3.5951638628261917
2023-03-23 10:33:49,-1.3077126227423915e-09,-2.77811371161449e-10,4.304276542568422e-09,-7.6799619326091095,-0.12639646228653947,-3.6037264533861677
2023-03-23 10:33:50,-1.3114689861004721e-09,-2.7761823669610884e-10,4.31771952189569e-09,-7.675928825584424,-0.12651257868569368,-3.612284478538961
2023-03-23 10:33:51,-1.3152522957382463e-09,-2.7742543471439074e-10,4.331169390678399e-09,-7.6718861187632745,-0.1266285330586272,-3.620837927623962
2023-03-23 10:33:52,-1.3190625422592382e-09,-2.772328946529769e-10,4.344626027114539e-09,-7.667833817863704,-0.12674432530356983,-3.629386789996288
2023-03-23 10:33:53,-1.3228998360278507e-09,-2.770406657936866e-10,4.3580893729010706e-09,-7.663771928632064,-0.12685995532187277,-3.6379310550264283
2023-03-23 10:33:54,-1.3267638897416635e-09,-2.768487353041822e-10,4.37155913937166e-09,-7.659700456843559,-0.12697542301809928,-3.6464707120999353
2023-03-23 10:33:55,-1.330653849228631e-09,-2.7665697304198193e-10,4.385034751677766e-09,-7.655619408302849,-0.12709072830011311,-3.6550057506171694
2023-03-23 10:33:56,-1.3345704168828874e-09,-2.764655259644793e-10,4.398516472892249e-09,-7.651528788844662,-0.12720587107916406,-3.6635361599931042
2023-03-23 10:33:57,-1.3385139826024596e-09,-2.762743358525313e-10,4.412004384946962e-09,-7.647428604334457,-0.12732085126996934,-3.6720619296571853
2023-03-23 10:33:58,-1.3424845226869754e-09,-2.760834169573642e-10,4.425498372430169e-09,-7.6433188606690585,-0.12743566879079019,-3.680583049053244
2023-03-23 10:33:59,-1.3464823873986007e-09,-2.758928014565418e-10,4.438998490074471e-09,-7.639199563777397,-0.12755032356350463,-3.6890995076395057
2023-03-23 10:34:00,-1.3505076774290173e-09,-2.75702495786789e-10,4.452504668329405e-09,-7.635070719621141,-0.12766481551367292,-3.697611294888615
2023-03-23 10:34:01,-1.3545605043576554e-09,-2.7551246479698634e-10,4.466016854189291e-09,-7.630932334195443,-0.1277791445705982,-3.706118400287781
2023-03-23 10:34:02,-1.358640766117594e-09,-2.753227525115898e-10,4.479534873255794e-09,-7.626784413529589,-0.12789331066737858,-3.7146208133389385
2023-03-23 10:34:03,-1.3627490309413407e-09,-2.751333567240086e-10,4.4930588837996196e-09,-7.622626963687708,-0.1280073137409538,-3.723118523559015
2023-03-23 10:34:04,-1.3668850464867825e-09,-2.7494425328522214e-10,4.506588654590782e-09,-7.618459990769405,-0.12812115373214206,-3.731611520480236
2023-03-23 10:34:05,-1.371048979569994e-09,-2.747554776880899e-10,4.520124140505645e-09,-7.614283500910405,-0.1282348305856698,-3.740099793650511
2023-03-23 10:34:06,-1.3752411440988412e-09,-2.7456702273130895e-10,4.533665371194397e-09,-7.610097500283153,-0.12834834425019184,-3.7485833326338676
2023-03-23 10:34:07,-1.3794614406376763e-09,-2.743788898674631e-10,4.5472121866978306e-09,-7.605901995097383,-0.12846169467830257,-3.757062127010959
2023-03-23 10:34:08,-1.3837098998575805e-09,-2.7419107306435057e-10,4.56076447974277e-09,-7.601696991600604,-0.1285748818265372,-3.76553616637961
2023-03-23 10:34:09,-1.3879868972483602e-09,-2.740035989116035e-10,4.574322308833455e-09,-7.597482496078604,-0.1286879056553633,-3.774005440355438
2023-03-23 10:34:10,-1.3922913925119446e-09,-2.7381638336894636e-10,4.587885000304397e-09,-7.593258514855815,-0.1288007661291613,-3.7824699385724863
2023-03-23 10:34:11,-1.3966233165539734e-09,-2.736294621043054e-10,4.6014524023671796e-09,-7.5890250542957,-0.1289134632161954,-3.790929650683949
2023-03-23 10:34:12,-1.4009830024005625e-09,-2.7344281848763166e-10,4.615024577929953e-09,-7.584782120800988,-0.12902599688857164,-3.7993845663628787
